source_name,sentence,sentences_before,sentences_after,concept_name,quantifiers,id,bert_score,headings,categories,GENERIC SENTENCE
SimpleWikipedia,Shoes are a type of footwear that protects the foot and the soles of the feet.,[],"['Shoes are made of many different types of materials, such as leather, fabric, and plastic.']",shoe,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4712-Footwear--Types-of-Footwear-0-0-28018caa12b7ed2cbe28f3c032551671-1560878581-000333-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.2851598,0.7522916197776794,"['Footwear', 'Types of Footwear']",[],Shoes are a type of footwear that protects the foot and the soles of the feet.
SimpleWikipedia,"Shoes are made of many different types of materials, such as leather, fabric, and plastic.",['Shoes are a type of footwear that protects the foot and the soles of the feet.'],[],shoe,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4712-Footwear--Types-of-Footwear-0-1-0d3e09d6d79612d86565c8b0a345e402-1560878581-0091531-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.29596,0.5805678367614746,"['Footwear', 'Types of Footwear']",[],"Shoes are made of many different types of materials, such as leather, fabric, and plastic."
SimpleWikipedia,"People working in professions such as business, law, and politics wear dress shoes.",['Dress shoes are normally made from dark-colored leather that is shined using shoe polish.'],['People working in restaurants or retail stores may also wear dress shoes.'],People,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4712-Footwear--Types-of-Footwear-2-1-3a053b523c6b607b4a343d9a9e626f34-1560878581-043118-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.305563,0.387112021446228,"['Footwear', 'Types of Footwear']",[],"People working in professions such as business, law, and politics wear dress shoes."
SimpleWikipedia,"Sandals are worn in warm countries, such as the Philippines and Cuba.",['Sandals are a type of footwear that consists of a covering for the sole of the feet and straps or ties which hold the sandal onto the foot.'],"['Sandals are also worn indoors in some places, such as in saunas.']",sandal,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4712-Footwear--Types-of-Footwear-4-1-ea1fcb5b76f61a45b2d1ed12b9fbf670-1560878581-0674272-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.3155122,0.5868627429008484,"['Footwear', 'Types of Footwear']",[],"Sandals are worn in warm countries, such as the Philippines and Cuba."
SimpleWikipedia,"Sandals are also worn indoors in some places, such as in saunas.","['Sandals are a type of footwear that consists of a covering for the sole of the feet and straps or ties which hold the sandal onto the foot.', 'Sandals are worn in warm countries, such as the Philippines and Cuba.']",[],sandal,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4712-Footwear--Types-of-Footwear-4-2-3756852e504cc20cb5f40543aca7e06e-1560878581-077076-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.3250382,0.5163663029670715,"['Footwear', 'Types of Footwear']",[],"Sandals are also worn indoors in some places, such as in saunas."
SimpleWikipedia,Boots are higher and larger than shoes and sandals.,[],[],boot,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4712-Footwear--Types-of-Footwear-5-0-42dc203bdbb68c9a1ea0dba6d8ac2489-1560878581-084756-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.334243,0.17688041925430298,"['Footwear', 'Types of Footwear']",[],Boots are higher and larger than shoes and sandals.
SimpleWikipedia,Rain boots protect a person's feet from water and rain.,[],"['People who work on fishing boats and farmers wear rubber boots to keep their feet dry.', 'People who work in chemical factories wear rubber boots to protect their feet from dangerous chemicals.']",rain boot,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4712-Footwear--Types-of-Footwear-6-0-181f3dfe89ba54dd2d5d9ff4812b4a7e-1560878581-0922508-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.343401,0.6263973712921143,"['Footwear', 'Types of Footwear']",[],Rain boots protect a person's feet from water and rain.
SimpleWikipedia,Some work boots have a flat piece of steel in the sole to protect the foot from sharp nails.,"[""Work boots often have a steel toe cover to protect the person's toes."", ""Work boots are usually made of strong leather, to protect the person's foot from sharp objects or dangerous chemicals.""]",['Many countries require construction workers to wear work boots when they are on a construction site.'],work boot,['number'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4712-Footwear--Types-of-Footwear-8-2-6f197b33ff744e904f23d7b5fb05f850-1560878581-1454778-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.3638499,0.4536871910095215,"['Footwear', 'Types of Footwear']",[],Some work boots have a flat piece of steel in the sole to protect the foot from sharp nails.
SimpleWikipedia,Many countries require construction workers to wear work boots when they are on a construction site.,"[""Work boots often have a steel toe cover to protect the person's toes."", ""Work boots are usually made of strong leather, to protect the person's foot from sharp objects or dangerous chemicals."", 'Some work boots have a flat piece of steel in the sole to protect the foot from sharp nails.']",[],country,['number'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4712-Footwear--Types-of-Footwear-8-3-8ebc8b4291d51f6d8539184bf20b71a8-1560878581-154156-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.374274,0.4971284568309784,"['Footwear', 'Types of Footwear']",[],Many countries require construction workers to wear work boots when they are on a construction site.
SimpleWikipedia,"People working in professions such as business, law, and politics wear dress socks.",[],['People working in restaurants or retail stores may also wear dress socks.'],People,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4712-Footwear--Types-of-Footwear-11-0-3d8141efebb41a54bd2a36258dfca671-1560878581-186219-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.384099,0.3596206307411194,"['Footwear', 'Types of Footwear']",[],"People working in professions such as business, law, and politics wear dress socks."
SimpleWikipedia,Many people wear footwear that is made in a factory.,[],['The machines in shoe factories and boot factories can make footwear much more quickly than people who are making footwear by hand with a needle and thread.'],people,['number'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4712-Footwear--How-footwear-is-made--In-a-factory-0-0-3ab576a409dc6c52734cf32a94a8127d-1560878581-252029-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.393502,0.238717719912529,"['Footwear', 'How footwear is made', 'In a factory']",[],Many people wear footwear that is made in a factory.
SimpleWikipedia,Jazz music combines African-American music with European music.,[],['Jazz was very popular in the 1920s.'],jazz music,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4714-Jazz-0-0-35f4d0515ea16b04e871cd0d05908fc0-1560878581-639182-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.402706,0.3357064723968506,['Jazz'],[],Jazz music combines African-American music with European music.
SimpleWikipedia,Raw materials are made into other things.,['They are in the form in which they are found in nature without any thing done to them.'],[],raw material,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-47140-Raw-material-0-1-4f8d82f5b6589cf6a744219cfd7c041e-1560878581-784251-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.411267,0.26074299216270447,['Raw material'],[],Raw materials are made into other things.
SimpleWikipedia,Pasta comes in many different shapes and sizes.,"['Pasta is often noodles.', 'It is usually eaten in sauce, fried or in soup.', 'Pasta is usually made from either wheat flour or rice flour, but it can be made with other types of flour.', 'Pasta sometimes has eggs in it.']",[],pasta,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-47141-Pasta-3-4-1c221c84407a510b13512e6139ef5767-1560878581-835354-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.420195,0.3302455544471741,['Pasta'],[],Pasta comes in many different shapes and sizes.
SimpleWikipedia,Cookies are made in an oven.,"[""A 'cookie' is a sweet dessert made from flour.""]","['They are also called biscuits in many English-speaking countries.', 'In the United States and Canada, many varieties of biscuit are called cookies as well.']",cooky,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-47144-Cookie-1-1-04f1642a4ed289477148e7e9b21d9218-1560878581-943136-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.430329,0.24524424970149994,['Cookie'],[],Cookies are made in an oven.
SimpleWikipedia,Most cookies are flat and round like a disc.,[],"['Cookies often have flavors added to them, like spices, chocolate, butter, peanut butter, nuts or dried fruits.', 'Most cookies are very sweet.', 'Today, many people think of cookies with warmth and love.', 'Cookies may be used like chocolate and candy as a reward when children do good deeds.']",cooky,['number'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-47144-Cookie--Description-1-0-bfa3369cbc55ffd0a3ae59ff0c6687c1-1560878581-9742248-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.439637,0.17370204627513885,"['Cookie', 'Description']",[],Most cookies are flat and round like a disc.
SimpleWikipedia,Most cookies are very sweet.,"['Most cookies are flat and round like a disc.', 'Cookies often have flavors added to them, like spices, chocolate, butter, peanut butter, nuts or dried fruits.']","['Today, many people think of cookies with warmth and love.', 'Cookies may be used like chocolate and candy as a reward when children do good deeds.']",cooky,['number'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-47144-Cookie--Description-1-2-cb5ab3f8eb119ab5d12befaf1d44141a-1560878581-981942-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.447734,0.04981709644198418,"['Cookie', 'Description']",[],Most cookies are very sweet.
SimpleWikipedia,Chocolate chips are most common in cookies.,"['They are used to make desserts, usually in baking.']",['Chocolate chips are also used in some cakes and other desserts.'],chocolate chip,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-47145-Chocolate-chip-1-1-b38f21500cfc2e2fa062829ed0e4ca9b-1560878582-082863-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.456126,0.43421104550361633,['Chocolate chip'],['Food ingredients'],Chocolate chips are most common in cookies.
SimpleWikipedia,"Coffee contains a chemical called caffeine, a mild drug that keeps people awake.","['The drink is made from the seeds of the coffee plant, called coffee beans.', 'Coffee is usually served hot, and is a popular drink in many countries.']",[],coffee,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4715-Coffee-2-2-b3696b6cc0e0098db7a3f7a3a0ac4786-1560878582-137356-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.465112,0.7455371618270874,['Coffee'],[],"Coffee contains a chemical called caffeine, a mild drug that keeps people awake."
SimpleWikipedia,Coffee is turned into a drink in several different ways.,['The coffee mill breaks the beans into very small pieces.'],['Finely ground coffee makes a stronger taste.'],coffee,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4715-Coffee--Preparing-coffee--Grinding-0-1-d63957e9efcf58a482bed7c5f7f2e27c-1560878582-291596-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.473331,0.2565099596977234,"['Coffee', 'Preparing coffee', 'Grinding']",[],Coffee is turned into a drink in several different ways.
SimpleWikipedia,Coffee is made into a drink by putting the coffee into boiling water.,[],[],coffee,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4715-Coffee--Preparing-coffee--Brewing-0-0-c83501a1429c69eede047aedc51565d0-1560878582-3057768-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.48241,0.5258206129074097,"['Coffee', 'Preparing coffee', 'Brewing']",[],Coffee is made into a drink by putting the coffee into boiling water.
SimpleWikipedia,Coffee contains the drug caffeine.,[],"['Caffeine is a mild  which helps to keep people awake.', 'Caffeine, like many drugs, can be addictive and can cause health problems.']",coffee,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4715-Coffee--Health-problems-0-0-ba1e04b51f3c504b16bcdb63c09b6daa-1560878582-4951732-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.4896371,0.6802948117256165,"['Coffee', 'Health problems']",[],Coffee contains the drug caffeine.
SimpleWikipedia,Caffeine is a mild  which helps to keep people awake.,['Coffee contains the drug caffeine.'],"['Caffeine, like many drugs, can be addictive and can cause health problems.']",caffeine,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4715-Coffee--Health-problems-0-1-3acafa68b46e75aff39cef04fc333627-1560878582-5019991-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.4981608,0.7512310743331909,"['Coffee', 'Health problems']",[],Caffeine is a mild  which helps to keep people awake.
SimpleWikipedia,"Beef derives from the German word 'beife', meaning grazing beast.","[""Beef' is a type of meat."", 'Beef comes from cows.', 'There are different kinds of beef.', 'Beef is quite popular in Argentina and the United States.']","['In the faith of Hinduism, it is forbidden to eat beef.', 'Although Sikhs can eat beef, Sikhs in India do not eat beef out of respect for Hindus.']",beef,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4716-Beef-1-4-2b47bd368fd3738b5565d40c2ad5940f-1560878582-572343-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.506751,0.38251596689224243,['Beef'],"['Meats', 'Japanese food']","Beef derives from the German word 'beife', meaning grazing beast."
SimpleWikipedia,Hyaenas are known to have one of the world's strongest bites.,['Hyaena walk much like bears because their front legs are longer than their back.'],['Its function is to crush bone.'],hyaena,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4717-Hyaena-5-1-839f6a5b864c465ee7ccc2883dfe5689-1560878582-8043158-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.5241868,0.479248583316803,['Hyaena'],['Feliformia'],Hyaenas are known to have one of the world's strongest bites.
SimpleWikipedia,Hyaenas are intelligent creatures.,[],"['They work together well and are cooperative.', 'They have strategic hunting methods and work to steal and protect it from other predators.', 'Hyaenas main targets are Zebra and Wildebeest.', 'Their main rival is the lion.', 'Whether hyaenas do or do not chase lions off their kills is mostly a matter of numbers.']",hyaena,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4717-Hyaena--Hunting-1-0-329dd51f8dd91b58c70f740eeeb3b1c8-1560878582-855924-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.53054,0.43262234330177307,"['Hyaena', 'Hunting']",['Feliformia'],Hyaenas are intelligent creatures.
SimpleWikipedia,Many natural environments are the product of the interaction between nature and humans.,[],"['For this reason, the term ecosystem has been used to describe an environment that contains nature, and includes people.', 'It follows then that environmental problems are human or social problems.']",natural environment,['number'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-47179-Natural-environment--Terminology-0-0-bd3afae65fc929c2d560d1cfea983f60-1560878582-904433-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.538183,0.5571034550666809,"['Natural environment', 'Terminology']","['Ecology', 'ENVT154', 'Environment', 'Nature']",Many natural environments are the product of the interaction between nature and humans.
SimpleWikipedia,Iodised salt can prevent goiter.,[],"['A Goiter is a disease of the thyroid gland, which can happen in parts of the world where there is little iodine.']",iodised salt,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4718-Table-salt-11-0-83ba88662d2f4db8e513c82188f6b965-1560878582-966208-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.545759,0.4251965582370758,['Table salt'],"['Sodium compounds', 'Chlorine compounds']",Iodised salt can prevent goiter.
SimpleWikipedia,Silk fibers are very strong.,"[""Silk' is a natural fiber made by the silk worm larvae."", 'Silk is often used to make cloth.', 'The cloth can be made into clothes, rugs, bedding, or can be used to write or paint on.']","['In the past, silk was used to make parachutes.']",silk fiber,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4719-Silk-1-3-cab26b4ee2ab70d32ad80fe6aa55ad5d-1560878583-048387-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.5524511,0.38289758563041687,['Silk'],"['Basic English 850 words', 'Fibers', 'Cloth']",Silk fibers are very strong.
SimpleWikipedia,Most spiders make a natural fiber that is also called silk.,[],[],spider,['number'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4719-Silk-3-0-33cfc152fb3a0afc6a4b8d46d6a1ceb7-1560878583-0704079-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.5595908,0.6922001838684082,['Silk'],"['Basic English 850 words', 'Fibers', 'Cloth']",Most spiders make a natural fiber that is also called silk.
SimpleWikipedia,"Silk is resistant to most mineral acids, except for sulfuric acid, which dissolves it.",[],['Perspiration makes silk yellow.'],silk,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4719-Silk--Chemical-properties-2-0-647a0e76047e3e7cd1364b63a9dd1623-1560878583-12539-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.5815659,0.7013745307922363,"['Silk', 'Chemical properties']","['Basic English 850 words', 'Fibers', 'Cloth']","Silk is resistant to most mineral acids, except for sulfuric acid, which dissolves it."
SimpleWikipedia,Perspiration makes silk yellow.,"['Silk is resistant to most mineral acids, except for sulfuric acid, which dissolves it.']",[],perspiration,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-4719-Silk--Chemical-properties-2-1-ea58f2a12e3af9cabe87e4c5264c036c-1560878583-133237-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.587581,0.5442108511924744,"['Silk', 'Chemical properties']","['Basic English 850 words', 'Fibers', 'Cloth']",Perspiration makes silk yellow.
SimpleWikipedia,"Some sod is grown agriculturally, and is sold to landscapers who use it to quickly get a lawn.","[""Sod' is turf and the part of the soil beneath it held together by the roots, or a piece of this material.""]",['Sod was used for building of fortifications in former times.'],sod,['number'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-47190-Sod-1-1-6773d074592457e24db7e82efd4cad58-1560878583-141577-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.5955148,0.12862929701805115,['Sod'],['Construction'],"Some sod is grown agriculturally, and is sold to landscapers who use it to quickly get a lawn."
SimpleWikipedia,"Music is sound that has been organized by using rhythm, melody or harmony.",[],"['If someone bangs saucepans while cooking, it makes noise.', 'If a person bangs saucepans or pots in a rhythmic way, they are making a simple type of music.']",music,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-472-Music--What-is-music--0-0-2c2739aff4d67d04265aff8e8b3026bd-1560878583-314045-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.605237,0.6628089547157288,"['Music', 'What is music?']","['Basic English 850 words', 'Performing arts', 'Non-verbal communication']","Music is sound that has been organized by using rhythm, melody or harmony."
SimpleWikipedia,"Blues music is music that is played by singing, using the harmonica, or the acoustic guitar.",[],[],blues music,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-472-Music--What-is-music--1-0-1481f535db6f3219da4ec6ca24160dfe-1560878583-338924-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.6136131,0.6732045412063599,"['Music', 'What is music?']","['Basic English 850 words', 'Performing arts', 'Non-verbal communication']","Blues music is music that is played by singing, using the harmonica, or the acoustic guitar."
SimpleWikipedia,Music often has 'pitch'.,[],"['This means high and low notes.', 'Tunes are made of notes that go up or down or stay on the same pitch.']",music,['frequency'],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-472-Music--What-is-music--3-0-efc57b40cc2eb8f4ff18792f629f06cd-1560878583-3465421-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.620123,0.22949157655239105,"['Music', 'What is music?']","['Basic English 850 words', 'Performing arts', 'Non-verbal communication']",Music often has 'pitch'.
SimpleWikipedia,Tunes are made of notes that go up or down or stay on the same pitch.,"[""Music often has 'pitch'."", 'This means high and low notes.']",[],tune,[],SimpleWikipedia--tmp-sw-rs1-with-bug-fixes-initialprocessing-inputs-articles-with-clean-sentences-jsonl-c27816b298e1e0b5326916ee4e2fd0f1603caa77-472-Music--What-is-music--3-2-6f1935de2bc07be82aeebf96fd6dc192-1560878583-359487-/Users/chloea/Documents/aristo/commonsense/kbs/simplewikipedia/commonsense-filtered-good-rs1.jsonl-1f33b1e84018a2b1bfdf446f9a6491568b5585da-1561086182.6279428,0.17490878701210022,"['Music', 'What is music?']","['Basic English 850 words', 'Performing arts', 'Non-verbal communication']",Tunes are made of notes that go up or down or stay on the same pitch.
